City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
82,nagqu,31.5,92.0,-3.91,79,35,1.41,CN,1697934878
83,barclayville,4.6797,-8.2339,24.51,92,30,2.11,LR,1697934878
84,tobelo,1.7284,128.0095,28.96,71,33,0.75,ID,1697934879
85,douz,33.4663,9.0203,19.04,31,100,0.13,TN,1697934879
86,kamina,-8.7386,24.9906,18.24,84,5,1.31,CD,1697934879
87,tamanrasset,22.785,5.5228,22.91,19,100,0.16,DZ,1697934880
88,peace river,56.2501,-117.286,2.17,69,75,5.66,CA,1697934880
89,portland,45.5234,-122.6762,16.03,94,100,2.57,US,1697934830
90,nema,57.5067,50.5011,-2.25,80,36,4.76,RU,1697934881
91,cidreira,-30.1811,-50.2056,18.65,88,10,10.24,BR,1697934332
92,la ronge,55.1001,-105.2842,3.14,81,75,1.03,CA,1697934882
93,zaozersk,69.4005,32.4476,-0.88,91,100,4.6,RU,1697934882
94,ust-tsilma,65.441,52.1498,-0.31,84,100,6.24,RU,1697934882
95,saipan,15.1355,145.701,29.39,74,20,6.69,MP,1697934883
96,markovo,57.3206,107.0881,2.57,74,100,1.76,RU,1697934883
97,port alfred,-33.5906,26.891,13.99,96,100,6.57,ZA,1697934884
98,new norfolk,-42.7826,147.0587,19.28,44,6,1.78,AU,1697934884
99,isafjordur,66.0755,-23.124,4.57,87,100,2.21,IS,1697934884
100,cartagena,10.3997,-75.5144,27.79,78,20,2.57,CO,1697934674
101,oodweyne,9.4092,45.064,21.72,59,21,1.86,SO,1697934885
102,hermanus,-34.4187,19.2345,14.68,86,86,8.77,ZA,1697934885
103,port elizabeth,-33.918,25.5701,14.16,83,0,3.6,ZA,1697934682
104,aasiaat,68.7098,-52.8699,-4.23,94,100,2.83,GL,1697934886
105,emerald,-23.5333,148.1667,29.63,35,2,2.15,AU,1697934670
106,monte alegre,-2.0078,-54.0692,28.8,60,100,1.43,BR,1697934886
107,kajiado,-1.8524,36.7768,15.71,85,6,2.7,KE,1697934887
108,manokwari,-0.8667,134.0833,27.83,75,100,1.28,ID,1697934887
109,jinghong,21.991,100.7341,21.16,95,39,0.36,CN,1697934878
110,ghadamis,30.1337,9.5007,23.14,24,23,4.36,LY,1697934887
111,trujillo,-8.116,-79.03,19.98,88,94,3.6,PE,1697934331
112,filadelfia,39.9523,-75.1638,15.65,65,36,3.13,US,1697934647
113,ust-nera,64.5667,143.2,-7.85,94,100,4.37,RU,1697934888
114,kuta,-8.7233,115.1723,25.97,100,20,2.24,ID,1697934326
115,port lincoln,-34.7333,135.8667,14.87,52,89,5.45,AU,1697934314
116,kingston,17.997,-76.7936,28.53,89,20,3.6,JM,1697934050
117,at taj,24.2049,23.2857,19.94,27,0,3.39,LY,1697934889
118,boyes hot springs,38.3138,-122.4819,20.86,63,0,4.63,US,1697934889
119,porto novo,6.4965,2.6036,27.9,90,100,2.15,BJ,1697934854
120,belgrade,44.804,20.4651,19.63,62,0,7.2,RS,1697934799
121,kodiak,57.79,-152.4072,5.73,49,0,4.63,US,1697934890
122,ujae,8.9322,165.7642,28.45,70,98,2.33,MH,1697934890
123,selfoss,63.9331,-20.9971,3.91,79,72,1.97,IS,1697934890
124,paradip garh,20.3167,86.6167,23.38,72,100,4.8,IN,1697934890
125,sumbe,-11.2061,13.8437,23.14,91,90,2.16,AO,1697934891
126,magadan,59.5667,150.8,2.52,92,99,8.54,RU,1697934321
127,vila franca do campo,37.7167,-25.4333,16.6,99,100,7.33,PT,1697934891
128,alofi,-19.0595,-169.9187,26.94,69,92,4.63,NU,1697934892
129,tarko-sale,64.9225,77.785,-1.28,92,100,5.8,RU,1697934892
130,basco,20.4487,121.9702,27.9,75,99,9.72,PH,1697934892
131,puerto natales,-51.7236,-72.4875,3.77,83,48,2.46,CL,1697934892
132,san patricio,28.017,-97.5169,27.52,73,100,4.56,US,1697934893
133,sisimiut,66.9395,-53.6735,-2.66,87,100,4.47,GL,1697934893
134,arraial do cabo,-22.9661,-42.0278,20.73,78,100,3.63,BR,1697934893
135,san luis del palmar,-27.5079,-58.5545,29.97,68,0,5.45,AR,1697934893
136,dunay,42.8803,132.3375,11.53,63,100,7.73,RU,1697934894
137,lebanon,36.2081,-86.2911,24.03,53,0,1.54,US,1697934608
138,lebu,-37.6167,-73.65,9.73,86,0,6.67,CL,1697934894
139,hobyo,5.3505,48.5268,27.18,78,45,6.7,SO,1697934894
140,al hawatah,13.4167,34.6333,27.46,58,6,2.91,SD,1697934895
141,san antonio de pale,-1.4014,5.6325,25.28,85,100,5.58,GQ,1697934895
142,glenvale,-27.5648,151.9076,27.16,50,5,1.79,AU,1697934895
143,inhambane,-23.865,35.3833,22.4,71,0,5.28,MZ,1697934895
144,cooma,-36.2333,149.1333,17.98,28,0,6.87,AU,1697934605
145,saint croix,17.7397,-64.7388,27.25,85,0,2.06,VI,1697934896
146,alta,69.9689,23.2717,1.59,85,100,1.03,NO,1697934896
147,victorica,-36.2151,-65.4359,16.44,97,38,5.69,AR,1697934896
148,petropavlovsk-kamchatsky,53.0452,158.6483,10.33,50,20,4.0,RU,1697934897
149,adrar,20.5022,-10.0711,26.98,23,3,3.19,MR,1697934897
150,najran,17.4924,44.1277,20.36,38,0,0.93,SA,1697934898
151,joao pinheiro,-17.7425,-46.1725,24.66,60,7,4.07,BR,1697934898
152,tyler,32.3513,-95.3011,24.03,69,0,3.09,US,1697934898
153,vilyuchinsk,52.9306,158.4028,11.15,52,8,4.27,RU,1697934899
154,east london,-33.0153,27.9116,15.82,78,100,7.27,ZA,1697934605
155,revda,56.801,59.9303,-2.98,77,99,3.77,RU,1697934899
156,la carlota,10.4233,122.9208,28.96,73,12,0.75,PH,1697934900
157,howrah,22.5892,88.3103,24.0,88,40,3.6,IN,1697934666
158,khandyga,62.6667,135.6,-14.65,90,100,1.49,RU,1697934900
159,mbandaka,0.0487,18.2603,22.84,95,100,0.81,CD,1697934752
160,ola,59.5833,151.2833,4.41,77,67,7.14,RU,1697934901
161,katabu,-4.9333,122.5167,31.65,50,16,1.84,ID,1697934901
162,goure,13.9835,10.2704,27.55,14,0,3.66,NE,1697934902
163,ryki,51.6257,21.9327,11.44,44,100,2.73,PL,1697934902
164,les cayes,18.2,-73.75,26.59,82,17,3.07,HT,1697934903
165,hanko,59.8333,22.95,4.43,91,100,13.41,FI,1697934486
166,tindouf,27.6711,-8.1474,18.15,61,4,4.33,DZ,1697934903
167,behompy,-23.2496,43.8557,20.84,72,0,1.63,MG,1697934904
168,tazacorte,28.629,-17.9293,21.54,80,0,3.6,ES,1697934905
169,wailua homesteads,22.0669,-159.378,28.24,73,100,4.63,US,1697934905
170,viqueque,-8.8673,126.3658,29.27,55,38,2.4,TL,1697934317
171,vernon,50.2581,-119.2691,12.39,76,100,0.51,CA,1697934906
172,tomatlan,19.9333,-105.25,24.28,90,100,0.84,MX,1697934906
173,rio san juan,19.6439,-70.0763,26.76,82,1,2.19,DO,1697934907
174,yuzhno-kurilsk,44.0306,145.8556,8.75,59,20,7.97,RU,1697934907
175,roccella ionica,38.322,16.4009,20.32,81,11,5.03,IT,1697934907
176,patong,7.8961,98.2966,29.45,74,98,1.99,TH,1697934908
177,bel ombre,-4.6167,55.4167,25.91,89,40,1.03,SC,1697934908
178,algeciras,36.1333,-5.4505,17.82,63,75,2.06,ES,1697934908
179,sinabang,2.4803,96.3801,26.07,82,100,1.04,ID,1697934909
180,roma,43.2128,-75.4557,11.32,93,100,6.69,US,1697934909
181,boda,4.3189,17.4695,21.56,95,100,1.22,CF,1697934909
182,qaqortoq,60.7167,-46.0333,0.31,53,0,2.51,GL,1697934909
183,ciudad bolivar,8.1222,-63.5497,28.03,74,100,3.47,VE,1697934910
184,thief river falls,48.1191,-96.1812,11.53,76,100,3.09,US,1697934910
185,margaret river,-33.95,115.0667,15.57,88,100,5.69,AU,1697934722
186,haiku-pauwela,20.9219,-156.3051,27.32,73,75,3.6,US,1697934910
187,ndele,8.4109,20.6473,23.29,77,10,1.13,CF,1697934911
188,mili,6.0815,171.735,28.67,77,100,6.7,MH,1697934911
189,korla,41.7597,86.1469,9.65,38,5,1.17,CN,1697934319
190,nouadhibou,20.931,-17.0347,22.99,83,6,2.57,MR,1697934911
191,kerikeri,-35.2268,173.9474,21.06,70,0,1.34,NZ,1697934912
192,puerto deseado,-47.7503,-65.8938,7.33,67,4,6.61,AR,1697934912
193,luderitz,-26.6481,15.1594,14.89,83,9,2.45,NA,1697934912
194,yasothon,15.75,104.1333,23.53,78,52,5.67,TH,1697934641
195,longyearbyen,78.2186,15.6401,-9.09,73,0,1.54,SJ,1697934913
196,lerwick,60.1545,-1.1494,9.0,90,100,18.19,GB,1697934913
197,kapuskasing,49.4169,-82.4331,4.05,70,75,4.63,CA,1697934913
198,kananga,-5.8958,22.4178,21.59,85,60,0.99,CD,1697934913
